sentence1	sentence2	label
This one ended up being surprisingly easy !	This question was very easy to answer .	entailment
Mack Lee , Body Servant of General Robert E. Lee Through the Civil War , published in 1918 .	The book was first drafted in early 1915 .	neutral
The movie does n't come to much , though .	This movie did n't amount to much .	entailment
GQ editor Art Cooper reportedly received two $ 1-million loans , one for a Manhattan apartment , the other for a Connecticut farm .	Art Cooper used $ 100,000 of his own money to buy his Connecticut farm outright .	contradiction
Politically , it 's anti-democratic , replacing congressional and executive branch decision-making .	It 's anti-democratic and takes the decision-making away from the executive branch in DC .	neutral
Blair has just published a volume of speeches and articles titled New Britain : My	Blair recently published an assortment of speeches .	entailment
Palestrina , by Hans Pfitzner , performed by the Royal Opera ( Metropolitan Opera House , New York ) .	The Royal Opera performs a variety of other shows , not just Palestrina .	neutral
Saddam could emerge strengthened ( and America tarnished ) in the eyes of the Arab world .	America 's opinion on Saddam would also worsen .	neutral
I am a lacto-vegetarian .	I can consume lactose , but not meat .	entailment
The truth ?	Will you tell the truth ?	neutral
What and who will they tax ?	We know all about their tax plan .	contradiction
General Motors , for instance , lost $ 460 million to strikes in 1997 , but investors treated the costs as a kind of extraordinary charge and valued the company as if the losses had never happened .	GM lost a lot of money in labor disputes .	entailment
How to Watch Washington Week in Review : Back to front .	Watch Washington Week in Review from the end to the start . That 's the best way .	neutral
It can not be outlawed .	It 's not something that can be made illegal .	entailment
On various episodes he is a member , along with Bluebeard and the Grim Reaper , of the Jury of the Damned ; he takes part in a snake-bludgeoning ( in a scandal exposed by a Bob Woodward book ) ; his enemies list is used for dastardly purposes ; even his dog Checkers is said to be bound for hell .	The show is also about running through the forest .	neutral
Conspiracy theorists MasterCard is investing in a chip that can store electronic cash , your medical history , and keys to your home and office .	Conspiracy theorists have a lot of evidence that Mastercard wants to control all your data .	neutral
Slate continues to be available on MSN and directly on the Web at slate.com .	Slate can still be found on MSN and slate.com until the end of March .	neutral
But if banks , airlines , and communications companies accept key recovery , the terrorists will risk potential exposure every time they do business with those institutions .	Banks , airlines , and communications companies support terrorists .	neutral
My body is to me like a crippled rabbit that I do n't want to pet , that I forget to feed on time , that I have n't time to play with and get to know , a useless rabbit kept in a cage that it would be cruel to turn loose .	I am anorexic .	neutral
Hey , no problem , a fine policy .	No trouble , the best policy .	neutral
Flying at a discount should be more dangerous .	It should be riskier to fly at a discounted rate .	entailment
I knew him and liked and respected him .	I never knew the man .	contradiction
But overinterpretation or even misinterpretation are not the same as bias .	misinterpretation is the same as being bias .	contradiction
Gore has been Clinton 's lackey for more than six years .	Gore has worked on healthcare with Clinton for six years .	neutral
Civil libertarians denounced it as an improper church-state partnership , a sectarian scheme to milk the taxpayer , and a feel-good diversion from the rest of the coalition 's agenda .	Civil libertarians have celebrated the partnership 's role in supporting the coalition 's core agenda .	contradiction
