sentence1	sentence2	label
Montmartre is lively at night , with famous clubs such as Au Lapin Agile .	Montmartre has no life at night .	contradiction
Attractively colorful ukiyo-e woodblock prints and scroll paintings can be found in antique stores , second-hand bookstores , and even temple markets .	Colorful woodblock prints and scroll paintings can be found in a variety of stores and markets .	entailment
In a magical space looking out over the sea , the beautifully sculpted columns of the cloister create a perfect framework of grace and delicacy for a moment 's meditation .	The cloister is bawdy , raucous , and not a good place to stop and think .	contradiction
Founded by Alexander the Great on the Mediterranean coast in 322 b.c . , Alexandria was capital of Egypt during the Ptolemaic era .	Alexandria , founded by Alexander the Great , originally had a different name .	neutral
Little is recorded about this group , but they were probably the ancestors of the Gododdin , whose feats are told in a seventh-century Old Welsh manuscript .	The manuscript about Gododdin 's accomplishments is written as a fourteen stanza poem .	contradiction
Buffet and a la carte available .	It has a buffet for lunch and dinner .	neutral
Big Game Fishing and Boat Trips .	Boat voyages and big game fishing .	entailment
Sphinxes were guardian deitiesinEgyptianmythologyandthis was monumentalprotection , standing73 m ( 240 ft ) longand20 m ( 66 feet ) high .	Sphinxes were supposed to be to keep people company .	contradiction
Today it is possible to walk through the old agora ( marketplace ) and stroll along Roman roads .	The old market and Roman roads still exist today .	entailment
Children will enjoy the little steam train that loops around the bay to Le Crotoy in the summer .	There is a steam train looping around the bay to Le Crotoy .	entailment
The island 's burgeoning economic significance propelled population growth , and by the middle of the 15th century Madeira was home to 800 families .	The population of Madeira was devastated by illness in 1475 .	neutral
This marvelous Victorian-Gothic building is famous for the fanciful stone carvings around the base of its pillars ( one pillar , reputedly depicting the club members , shows monkeys playing billiards ) .	Club members of the marvelous and famous Victorian-Gothic building are likened to monkeys for being rich douchebags .	neutral
The town is also known for its sparkling wine and for the caves where about 70 per ? ­cent of France 's cultivated mushrooms are grown .	The town has a lot of sparkling wine .	entailment
Julius Caesar 's nephew Octavian took the name Augustus ; Rome ceased to be a republic , and became an empire .	Octavian was Julius Caesar 's favorite , and he helped him a lot .	neutral
But they also do n't seem to mind when the tranquillity of a Zen temple rock garden is shattered by recorded announcements blaring from loudspeakers parroting the information already contained in the leaflets provided at the ticket office ; when heavy-metal pop music loudly emanates from the radio of the middle-aged owner of a corner grocery store ; and when parks , gardens , and hallowed temples are ringed by garish souvenir shops whose shelves display both the tastefully understated and the hideously kitsch .	A Zen temple rock garden is a a place for lots of people to gather and celebrate .	neutral
The park on the hill of Monte makes a good playground , while the ride down in a wicker toboggan is straight out of an Old World theme park ( though surely tame for older kids ) .	the park on the Hill of Monte is only for children .	neutral
Nearby is the Monastery of Nea Moni , founded in 1049 , and one of the most beautiful Byzantine religious sites in the Aegean .	One of the most beautiful Byzantine sites is the Monastery of Nea Moni .	entailment
Chennai , known until 1996 as Madras , is easy-going , pleasant , and remarkably uncrowded .	The city 's designation as sacred ground deters any typically rowdy behavior .	neutral
After the recovery of Jerusalem in 1099 , it took four hundred years of sieges and battles , treaties , betrayals , and yet more battles , before Christian kings and warlords succeeded in subduing the Moors .	The Moors were African tradesmen , sailors and educators .	neutral
Las Vegas now seems poised to accept the multiple layers of its existence as a tourist city .	The layers of existence are not accepted by Las Vegas .	contradiction
The castle itself comprises an early 17th-century tower house , restored with Irish oak from the park which is held together without a single nail .	Early 17th-century tower house is within the castle , restored with Irish oak from the park , which is held together without a single nail .	entailment
